caseid,weight_genpop,weight_oversample,applicant2_treat,party_treat,program_treat,turnout20post,PRES_2020_why_1,PRES_2020_why_2,PRES_2020_why_3,PRES_2020_why_4,PRES_2020_why_5,PRES_2020_why_6,PRES_2020_why_7,PRES_2020_why_8,PRES_2020_why_9,PRES_2020_why_10,PRES_2020_why_11,PRES_2020_why_12,PRES_2020_why_13,PRES_2020_why_14,PRES_2020_why_other,presvote20post,presvote20post_t,turnout16,PRES_2016_why_1,PRES_2016_why_2,PRES_2016_why_3,PRES_2016_why_4,PRES_2016_why_5,PRES_2016_why_6,PRES_2016_why_7,PRES_2016_why_8,PRES_2016_why_9,PRES_2016_why_10,PRES_2016_why_11,PRES_2016_why_12,PRES_2016_why_13,PRES_2016_why_14,PRES_2016_why_other,presvote16post,presvote16post_t,AID_app_1,AID_app_2,AID_app_3,AID_app_4,AID_app_5,AID_app_6,AID_app_7,AID_app_8,AID_app_9,AID_app_10,AID_app_11,AID_app_12,AID_app_13,AID_app_14,AID_app_15,AID_app_16,AID_app_17,AID_app_18,AID_benefits_1,AID_benefits_2,AID_benefits_3,AID_benefits_4,AID_benefits_5,AID_benefits_6,AID_benefits_7,AID_benefits_8,AID_benefits_9,AID_benefits_10,AID_benefits_11,AID_benefits_12,AID_benefits_13,AID_benefits_14,AID_benefits_15,AID_benefits_16,AID_benefits_17,AID_benefits_18,COVID,GEOID,GEOFREE,GOV1,PRD1,PRD2,PRD3,PRD4,PRD5,GOV2,SE1,SE2,SE3,SE4,FT_REP,FT_REP_dk_flag,FT_DEM,FT_DEM_dk_flag,FT_WELFARE,FT_WELFARE_dk_flag,FT_AID,FT_AID_dk_flag,FT_BLACK,FT_BLACK_dk_flag,FT_WHITES,FT_WHITES_dk_flag,FT_BUREAU,FT_BUREAU_dk_flag,FT_TRUMP,FT_TRUMP_dk_flag,FT_BIDEN,FT_BIDEN_dk_flag,APP_1_amt_1,APP_2_amt_1,STATE_amt_1,FT_PROG_1,FT_PROG_1_dk_flag,PARTICIPATE_PROG,VOTE_GOV,REELECT_GOV,birthyr,gender,race,educ,marstat,employ,faminc_new,household_size,lowinc,lowinc_borderline,child18,pid3,pid7,inputstate,inputzip,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1776174879,1.01682957557339,NA,5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,living near a big city.,5,6,2,2,6,5,2,1,3,1,1,97,0,51,0,19,0,51,0,51,0,99,0,38,0,100,0,38,0,0,0,1500,28,0,6,2,2,1958,1,1,5,6,9,6,2,2,NA,2,2,7,18,47130,3,1,4,2,2,4,2,1,6,2022-04-08T03:08:37Z,2022-04-08T03:26:18Z
1776216817,1.23474112911806,NA,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,"Not big cities with millions of people, and not small towns of hundreds of people",2,6,5,3,6,5,2,1,3,3,3,67,0,3,0,47,0,41,0,100,0,100,0,1,0,71,0,1,0,0,0,1500,1,0,6,1,6,1985,1,1,5,1,1,9,3,2,NA,1,3,5,2,99508,2,1,4,1,1,5,2,2,4,2022-04-08T03:16:42Z,2022-04-08T03:26:31Z
1776215559,0.597684652753461,NA,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,6,__NA__,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,Crowded. Too much noisy,4,4,3,3,4,4,5,3,3,3,3,40,0,42,0,74,0,52,0,52,0,77,0,47,0,82,0,26,0,500,500,500,19,0,3,3,3,1985,2,1,5,1,1,8,5,2,NA,1,2,6,6,91214,1,1,4,2,1,3,1,1,3,2022-04-08T03:12:47Z,2022-04-08T03:27:11Z
1776188891,0.879075590368872,NA,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,1,Removed from city outside city jurisdiction,3,6,6,5,6,6,3,1,2,2,2,74,0,2,0,23,0,NA,1,100,0,99,0,3,0,50,0,7,0,500,500,500,1,0,6,1,6,1959,1,7,6,1,5,13,2,2,NA,2,3,4,22,71006,5,1,5,1,1,3,1,1,1,2022-04-08T03:05:06Z,2022-04-08T03:28:36Z
1776205659,0.664107651096554,NA,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,"Higher density housing with smaller lots, but lots of amenities within easy walking or biking distance: food, shops, entertainment, parks and natural areas. Tolerant, progressive, curious.",4,5,3,3,5,5,3,2,3,3,3,30,0,85,0,80,0,80,0,80,0,80,0,55,0,1,0,70,0,750,750,0,NA,1,1,1,2,1960,1,1,3,1,1,7,2,2,NA,2,4,3,27,55407,1,1,2,1,9,6,2,4,7,2022-04-08T03:07:03Z,2022-04-08T03:29:07Z
1775764197,0.99740275283427,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,Live just outside a city,2,4,3,3,4,3,1,2,3,3,2,90,0,2,0,7,0,20,0,52,0,91,0,25,0,80,0,1,0,300,300,900,45,0,4,2,2,1960,1,1,5,1,1,97,2,3,NA,2,1,2,9,6708,3,1,4,2,2,5,2,2,3,2022-04-08T03:12:37Z,2022-04-08T03:30:03Z
1774576959,1.06063971096037,NA,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,Nothing,2,4,3,4,2,4,1,1,5,2,3,31,0,12,0,54,0,54,0,85,0,78,0,32,0,22,0,40,0,650,650,200,52,0,3,4,5,1974,2,2,6,5,1,11,2,2,NA,2,3,4,36,11226,1,1,3,2,10,6,2,4,6,2022-04-08T03:19:35Z,2022-04-08T03:30:38Z
1775868189,0.218525617489613,NA,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,6,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,"Not living in a crowded city, but close enough to visit.",3,4,4,4,4,5,3,2,3,3,3,57,0,7,0,21,0,39,0,32,0,77,0,16,0,77,0,2,0,0,0,1500,18,0,6,1,6,1960,1,3,5,1,5,8,3,2,NA,2,1,2,40,73170,3,1,3,1,1,2,2,1,3,2022-04-08T03:17:18Z,2022-04-08T03:31:06Z
1776211855,0.665673464012522,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,Land owner,1,6,3,3,6,6,3,2,1,2,3,98,0,2,0,23,0,23,0,50,0,53,0,22,0,96,0,3,0,502,507,491,NA,1,6,1,4,1963,1,7,3,3,9,10,2,2,NA,1,2,7,18,47274,5,1,5,2,1,3,1,1,3,2022-04-08T03:10:30Z,2022-04-08T03:31:36Z
1776217049,0.929485850870466,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,Doesn't live in a big city or in a rural setting,1,5,5,4,6,3,3,2,5,3,2,94,0,24,0,51,0,51,0,74,0,80,0,52,0,94,0,3,0,700,700,100,51,0,1,1,3,1961,1,1,5,3,1,6,1,2,NA,2,2,7,6,92618,3,1,4,1,2,2,2,2,6,2022-04-08T03:19:46Z,2022-04-08T03:33:40Z
1776139081,0.947835789550471,NA,6,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,3,city,1,3,4,3,5,3,1,4,3,3,3,32,0,2,0,8,0,24,0,1,0,100,0,2,0,100,0,1,0,715,715,70,50,0,3,6,6,1958,1,1,4,5,5,2,1,1,NA,2,3,4,42,19135,1,1,5,1,2,7,1,1,1,2022-04-08T03:24:20Z,2022-04-08T03:34:22Z
1776185165,0.840452734569096,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,strip malls,2,4,4,3,4,4,1,3,4,3,3,3,0,25,0,28,0,51,0,51,0,52,0,50,0,NA,0,51,0,500,500,500,77,0,1,1,1,1972,1,6,4,1,1,97,3,3,NA,1,3,4,41,97007,3,1,3,2,7,4,2,2,6,2022-04-08T03:31:36Z,2022-04-08T03:37:41Z
1776160395,0.847048064145743,NA,6,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,__NA__,6,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,live within 15 minutes of downtown in a large city,2,5,2,1,5,4,1,1,3,4,2,77,0,1,0,16,0,14,0,63,0,49,0,4,0,62,0,19,0,800,300,400,8,0,1,2,2,1965,1,1,5,5,2,5,1,2,NA,2,3,5,6,95835,3,2,5,1,1,2,1,1,1,2022-04-08T02:49:19Z,2022-04-08T03:37:45Z
1776119683,0.705102340829079,NA,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,Easy Access to the city or country,4,6,3,3,6,5,3,2,3,2,2,40,0,78,0,78,0,78,0,81,0,80,0,28,0,1,0,100,0,900,550,50,73,0,3,1,3,1959,1,1,5,1,1,14,2,2,NA,2,3,3,51,22030,3,1,3,1,5,5,2,2,6,2022-04-08T03:22:25Z,2022-04-08T03:37:50Z
1776216885,0.99740275283427,NA,7,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,Not major city living.,1,5,3,3,2,4,2,2,3,4,3,90,0,1,0,2,0,1,0,53,0,100,0,8,0,100,0,1,0,0,0,1500,1,0,1,1,6,1957,1,1,5,1,4,12,3,2,NA,2,2,7,42,19405,4,1,5,1,12,2,2,1,2,2022-04-08T03:18:01Z,2022-04-08T03:38:05Z
1776217849,0.952246774376736,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,"Comfortable home, safe neighborhood, middle class income",1,3,3,3,3,3,1,4,4,4,3,23,0,63,0,52,0,68,0,61,0,59,0,24,0,4,0,68,0,708,792,0,NA,1,1,3,3,1983,2,1,5,5,6,1,1,1,NA,2,1,1,42,15857,5,1,2,2,9,6,2,4,7,2022-04-08T03:29:25Z,2022-04-08T03:38:57Z
1776217777,0.788199001049015,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,Easy access to quality of life.,4,6,1,2,6,1,1,1,2,1,2,6,0,74,0,94,0,89,0,99,0,91,0,42,0,1,0,51,0,751,749,0,98,0,1,1,1,1980,1,1,6,1,1,10,2,2,NA,2,1,4,29,64114,1,1,3,2,10,5,2,3,4,2022-04-08T03:28:25Z,2022-04-08T03:39:51Z
1776217939,0.877668627768006,NA,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,Food options,4,6,1,3,6,6,2,2,2,6,1,20,0,51,0,100,0,98,0,51,0,51,0,51,0,1,0,71,0,750,750,0,100,0,1,1,2,1981,2,1,5,5,1,9,2,2,NA,2,3,3,30,59808,3,1,2,1,11,6,2,4,7,2022-04-08T03:30:52Z,2022-04-08T03:40:16Z
1776218533,0.739455376996538,NA,5,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,close to but not in the city,3,5,3,3,4,5,3,3,3,3,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,4,0,NA,1,750,750,0,51,0,6,3,3,1976,1,1,4,1,1,8,4,2,NA,1,1,2,36,14830,5,1,2,4,11,5,2,3,1,2022-04-08T03:37:21Z,2022-04-08T03:43:38Z
1776119867,0.706589368951296,NA,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,Living in a farm in a small town.,3,4,3,3,4,4,3,3,4,3,3,10,0,44,0,47,0,43,0,48,0,59,0,6,0,1,0,37,0,750,750,0,NA,1,3,4,3,1959,1,1,5,3,5,9,2,2,NA,2,3,3,26,49013,5,1,3,1,2,3,2,2,5,2022-04-08T03:31:53Z,2022-04-08T03:45:38Z
1776217721,1.9892782587325,NA,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,A laid back person.,5,5,2,3,5,5,5,2,3,2,2,6,0,55,0,42,0,80,0,77,0,54,0,5,0,2,0,74,0,500,500,500,74,0,3,2,2,1959,1,2,6,1,1,7,4,2,NA,1,3,4,45,29486,4,1,2,1,12,2,2,1,3,2022-04-08T03:27:44Z,2022-04-08T03:47:27Z
1776180587,0.516940804694502,NA,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,Lots of people,5,5,5,5,NA,5,5,5,2,4,2,1,0,80,0,80,0,80,0,80,0,80,0,50,0,1,0,80,0,700,700,100,80,0,2,2,2,1949,2,2,4,2,5,3,3,1,NA,2,1,1,36,10027,1,1,3,2,1,5,2,1,6,2022-04-08T03:35:46Z,2022-04-08T03:50:04Z
1776228515,0.798060202698197,NA,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,"Diversity, inclusion, vibrant life",2,4,1,1,3,4,1,3,4,3,3,1,0,77,0,70,0,77,0,100,0,51,0,NA,1,1,0,63,0,700,700,100,87,0,1,1,1,1995,2,1,5,1,2,9,3,2,NA,1,4,3,27,55428,3,1,1,1,1,4,2,2,3,2022-04-08T03:45:24Z,2022-04-08T03:52:17Z
1775143333,0.96577170084461506,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,Quite area that is within a reasonable drive to major metropolitan areas in under 1 hrs,NA,3,6,1,3,4,1,1,3,1,1,99,0,6,0,4,0,7,0,90,0,99,0,5,0,100,0,1,0,0,0,1500,1,0,1,6,6,1961,2,1,3,1,5,10,2,2,NA,2,2,7,45,29332,5,1,5,1,11,4,2,2,3,2022-04-08T03:37:18Z,2022-04-08T03:57:39Z
1776210921,0.766202353782271,NA,6,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,Quiet neighborhoods without heavy traffic and with a low crime rate.,1,6,6,3,6,6,4,2,3,3,3,10,0,50,0,50,0,50,0,50,0,50,0,5,0,1,0,50,0,750,750,0,50,0,3,3,3,1985,2,7,5,5,2,2,2,1,NA,2,1,1,51,24060,3,1,2,2,7,6,2,4,6,2022-04-08T03:48:45Z,2022-04-08T03:59:49Z
1776228209,0.747222863864424,NA,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,Nothing in particular.,3,4,3,4,5,4,2,2,3,3,2,6,0,21,0,61,0,51,0,54,0,65,0,3,0,1,0,53,0,750,750,0,20,0,6,2,1,1987,1,1,5,3,1,11,2,2,NA,2,3,4,39,43004,3,1,3,1,10,6,2,4,7,2022-04-08T03:41:49Z,2022-04-08T04:04:19Z
1776231315,0.635309830958642,NA,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,walking,4,6,2,2,4,5,1,2,2,2,2,10,0,48,0,98,0,93,0,86,0,14,0,21,0,4,0,95,0,745,755,0,70,0,2,4,4,1996,2,1,5,5,8,1,3,1,NA,2,1,2,17,60610,1,1,2,1,1,5,2,3,6,2022-04-08T04:03:15Z,2022-04-08T04:08:06Z
1776104931,0.335050523594443,NA,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,5,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,4,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,Living in a city,3,5,3,3,5,5,2,3,4,2,3,2,0,8,0,52,0,53,0,96,0,98,0,4,0,2,0,4,0,750,750,0,100,0,1,3,3,1987,1,1,6,1,1,10,3,2,NA,1,1,4,41,97206,1,1,3,1,9,6,2,4,7,2022-04-08T03:59:09Z,2022-04-08T04:08:24Z
1776206407,1.43234351290317,NA,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,6,__NA__,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,Middle class working with a mix of section 8 and others,1,5,5,4,6,6,3,1,2,2,1,52,0,50,0,27,0,27,0,70,0,77,0,20,0,60,0,37,0,506,511,483,8,0,6,6,6,1986,2,6,4,1,1,10,4,2,NA,2,3,4,6,95207,3,1,3,1,11,4,2,3,6,2022-04-08T03:41:44Z,2022-04-08T04:08:50Z
1776231379,0.706589368951296,NA,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,"Shopping malls, trails",3,4,4,5,3,3,3,2,3,3,1,17,0,71,0,56,0,57,0,83,0,76,0,39,0,8,0,85,0,750,750,0,59,0,2,1,3,1963,1,1,5,6,1,97,1,3,NA,2,1,1,27,55369,3,1,3,1,1,2,1,1,1,2022-04-08T04:04:30Z,2022-04-08T04:14:33Z
1776147473,0.528674551280749,NA,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,Voted,7,__NA__,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,Few neighbors,3,3,4,4,4,3,2,4,3,4,4,1,0,66,0,60,0,53,0,53,0,69,0,4,0,6,0,66,0,600,600,300,6,0,4,3,4,1958,1,1,3,3,5,2,1,1,NA,2,1,2,18,46747,5,1,3,1,9,6,2,4,7,2022-04-08T04:05:33Z,2022-04-08T04:19:13Z
1776231705,1.59837791539421,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,2,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,7,__NA__,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,Country life but close to the city,2,3,4,3,4,4,2,2,4,2,2,95,0,20,0,NA,1,50,0,50,0,50,0,NA,1,96,0,4,0,750,750,0,50,0,3,3,3,1979,2,1,3,3,1,2,3,1,NA,2,2,7,29,65610,4,1,3,2,1,5,1,2,2,2022-04-08T04:09:37Z,2022-04-08T04:19:23Z
1775488631,0.671109528129141,NA,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__NA__,1,__NA__,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,"Less traffic, less stress",3,3,4,4,3,3,3,3,3,4,3,12,0,80,0,53,0,46,0,71,0,93,0,6,0,6,0,90,0,808,541,151,45,0,3,2,2,1958,2,1,4,4,5,97,1,3,NA,2,3,3,48,76039,3,1,3,2,1,3,2,2,3,2022-04-08T04:09:54Z,2022-04-08T04:21:22Z
